Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,resetAndRequeueHead,7,1,1,372,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,validateNonNullable,32,8,4,380,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,TimestampIncrementingTableQuerier,0,5,11,80,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,createPreparedStatement,0,4,1,125,0,io.aiven.connect.jdbc.source.TimestampIncrementingTableQuerier,io.aiven.connect.jdbc.source.TimestampIncrementingTableQuerier
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,findDefaultAutoIncrementingColumn,19,7,1,157,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,executeQuery,4,1,0,186,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,extractRecord,16,2,0,192,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,beginTimestampValue,9,2,0,208,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,endTimestampValue,4,1,0,218,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,lastIncrementedValue,9,2,0,227,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingTableQuerier,toString,3,1,0,237,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SchemaMapping,create,19,3,3,50,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SchemaMapping,SchemaMapping,14,2,2,86,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SchemaMapping,schema,3,1,0,105,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SchemaMapping,fieldSetters,3,1,0,109,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SchemaMapping,toString,3,1,0,120,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskConfig,JdbcSourceTaskConfig,3,1,1,43,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskConfig,validate,7,2,0,47,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,baseConfigDef,7,1,0,276,0,io.aiven.connect.jdbc.source.JdbcSourceConnectorConfig,io.aiven.connect.jdbc.source.JdbcSourceConnectorConfig
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,addDatabaseOptions,10,1,1,284,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,addModeOptions,4,1,1,392,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,addConnectorOptions,4,1,1,483,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,JdbcSourceConnectorConfig,6,2,1,549,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,get,3,1,1,704,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,get,10,3,1,709,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,JdbcSourceConnectorConfig,3,1,2,769,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,numericMapping,3,1,0,773,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,getMode,3,1,0,777,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceConnectorConfig,main,7,1,1,781,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SourceConnectionProvider,SourceConnectionProvider,3,1,3,26,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,SourceConnectionProvider,onConnect,4,1,1,34,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,BulkTableQuerier,BulkTableQuerier,3,1,4,43,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,BulkTableQuerier,createPreparedStatement,0,3,1,52,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,BulkTableQuerier,executeQuery,3,1,0,70,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,BulkTableQuerier,extractRecord,0,4,0,75,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,BulkTableQuerier,toString,3,1,0,108,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,TableQuerier,8,1,4,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,getLastUpdate,3,1,0,75,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,getOrCreatePreparedStatement,7,2,1,79,0,io.aiven.connect.jdbc.source.TableQuerier,io.aiven.connect.jdbc.source.TableQuerier
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,createPreparedStatement,0,1,1,87,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,querying,3,1,0,89,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,maybeStartQuery,9,2,1,93,0,io.aiven.connect.jdbc.source.TableQuerier,io.aiven.connect.jdbc.source.TableQuerier
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,executeQuery,0,1,0,104,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,next,3,1,0,106,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,extractRecord,0,1,0,110,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,reset,7,1,1,112,0,io.aiven.connect.jdbc.source.TableQuerier,io.aiven.connect.jdbc.source.TableQuerier
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,closeStatementQuietly,11,2,0,123,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,closeResultSetQuietly,11,2,0,134,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,commitQuietly,11,2,0,145,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableQuerier,compareTo,11,3,1,156,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,TimestampIncrementingOffset,4,1,2,37,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,getIncrementingOffset,3,1,0,46,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,getTimestampOffset,3,1,0,50,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,toMap,11,3,0,54,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,fromMap,18,4,1,66,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,equals,13,4,1,86,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffset,hashCode,5,1,0,108,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThread,TableMonitorThread,11,1,7,61,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThread,run,24,4,0,80,0,io.aiven.connect.jdbc.source.TableMonitorThread,io.aiven.connect.jdbc.source.TableMonitorThread
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThread,tables,31,6,0,105,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThread,shutdown,4,1,0,143,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThread,updateTables,55,10,0,148,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,setUp,3,1,0,59,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,tearDown,6,2,0,64,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,newWriter,6,1,1,72,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,shouldGenerateNormalizedTableNameForTopic,16,1,0,79,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,shouldSelectTableFromMapping,12,1,0,107,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,shouldThrowConnectExceptionForUnknownTopicToTableMapping,11,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,autoCreateWithAutoEvolve,28,3,0,138,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,multiInsertWithKafkaPkFailsDueToUniqueConstraint,3,1,0,193,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,idempotentUpsertWithKafkaPk,3,1,0,200,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,multiInsertWithRecordKeyPkFailsDueToUniqueConstraint,3,1,0,206,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,idempotentUpsertWithRecordKeyPk,3,1,0,213,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,multiInsertWithRecordValuePkFailsDueToUniqueConstraint,3,1,0,219,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,idempotentUpsertWithRecordValuePk,3,1,0,226,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,writeSameRecordTwiceExpectingSingleUpdate,19,1,3,232,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriterTest,sameRecordNTimes,32,1,0,274,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,SqliteHelper,3,1,1,48,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,sqliteUri,3,1,0,52,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,setUp,5,1,0,56,0,io.aiven.connect.jdbc.sink.SqliteHelper,io.aiven.connect.jdbc.sink.SqliteHelper
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,tearDown,4,1,0,62,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,createTable,3,1,1,67,0,io.aiven.connect.jdbc.sink.SqliteHelper,io.aiven.connect.jdbc.sink.SqliteHelper
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,deleteTable,9,1,1,71,0,io.aiven.connect.jdbc.sink.SqliteHelper,io.aiven.connect.jdbc.sink.SqliteHelper
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,select,12,2,2,82,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelper,execute,6,1,1,95,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,setUp,3,1,0,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,tearDown,3,1,0,65,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,correctBatching,24,1,0,70,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testFlushSuccessNoInfo,27,1,0,114,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testInsertModeUpdate,24,1,0,157,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testInsertModeWithDeleteEnabled,31,1,0,194,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testMultiInsertModeWithDeleteEnabled,32,1,0,239,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testInsertModeMultiAutomaticFlush,20,2,0,286,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,testInsertModeMultiExplicitFlush,19,1,0,322,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,newPlanet,3,1,3,356,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,newPlanetSchema,3,1,0,362,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,multiModeConfig,3,1,1,369,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecordsTest,wrapInSinkRecord,3,1,1,379,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,testNoMissingFields,3,1,0,39,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,testMissingFieldsWithSameCase,3,1,0,44,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,testSameNamesDifferentCases,3,1,0,49,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,testMissingFieldsWithDifferentCase,5,1,0,54,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,missingFields,3,1,2,61,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,columns,3,1,1,68,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,sinkRecords,7,2,1,72,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructureTest,field,3,1,1,80,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelperTest,setUp,3,1,0,43,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelperTest,tearDown,3,1,0,48,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,SqliteHelperTest,returnTheDatabaseTableInformation,59,2,0,53,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConnectorTest,setUp,3,1,0,38,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConnectorTest,testValidate_withDeleteEnabledAndPkModeNotRecordKey_shouldAddErrorMessage,9,1,0,43,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConnectorTest,testValidate_withDeleteEnabledAndPkModeRecordKey_shouldNotAddErrorMessage,9,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConnectorTest,testValidate_pkModeRecordKey_shouldNotAddErrorMessage,8,1,0,79,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConnectorTest,testValidate_withDeleteDisabled_shouldNotAddErrorMessage,9,1,0,96,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,setUp,3,1,0,70,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,tearDown,3,1,0,75,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithAutoCreateAndPkModeKafka,33,1,0,80,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,28,1,0,138,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,retries,26,1,0,208,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,initWriter,3,1,0,220,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,beforeEach,8,1,0,59,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,28,1,0,69,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpsertMode,14,1,0,158,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpdateMode,14,1,0,197,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldReturnEmptyMapForUndefinedMapping,5,1,0,38,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldParseTopicToTableMappings,10,1,0,45,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldThrowExceptionForWrongMappingFormat,5,1,0,64,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldThrowExceptionForEmptyMappingFormat,5,1,0,73,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,verifyDeleteEnabled,11,1,0,82,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeNoneWithPKFieldsSet,9,1,0,96,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeKafkaWithInvalidPKFields,9,1,0,111,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeRecordKeyWithNoPKFields,8,1,0,130,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeRecordValueWithNoPKFields,8,1,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidateValidPKModeAndPKFields,8,1,0,164,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,start,6,1,1,45,0,io.aiven.connect.jdbc.sink.JdbcSinkTask,io.aiven.connect.jdbc.sink.JdbcSinkTask
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,initWriter,13,2,0,53,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,put,29,4,1,66,0,io.aiven.connect.jdbc.sink.JdbcSinkTask,io.aiven.connect.jdbc.sink.JdbcSinkTask
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,flush,2,1,1,104,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,stop,19,2,0,109,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkTask,version,3,1,0,126,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,DbStructure,4,1,1,47,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,tableDefinitionFor,9,2,2,52,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,createOrAmendIfNecessary,20,3,4,61,0,io.aiven.connect.jdbc.sink.DbStructure,io.aiven.connect.jdbc.sink.DbStructure
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,create,8,2,4,90,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,30,6,5,109,0,io.aiven.connect.jdbc.sink.DbStructure,io.aiven.connect.jdbc.sink.DbStructure
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,DbStructure,missingFields,29,9,2,197,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,PreparedStatementBinder,8,1,6,45,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindRecord,3,1,1,61,0,io.aiven.connect.jdbc.sink.PreparedStatementBinder,io.aiven.connect.jdbc.sink.PreparedStatementBinder
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindRecord,0,6,2,68,0,io.aiven.connect.jdbc.sink.PreparedStatementBinder,io.aiven.connect.jdbc.sink.PreparedStatementBinder
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindTombstoneRecord,4,1,1,100,0,io.aiven.connect.jdbc.sink.PreparedStatementBinder,io.aiven.connect.jdbc.sink.PreparedStatementBinder
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindKeyFields,0,9,2,105,0,io.aiven.connect.jdbc.sink.PreparedStatementBinder,io.aiven.connect.jdbc.sink.PreparedStatementBinder
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindNonKeyFields,7,2,3,148,0,io.aiven.connect.jdbc.sink.PreparedStatementBinder,io.aiven.connect.jdbc.sink.PreparedStatementBinder
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindField,3,1,3,160,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,JdbcDbWriter,12,1,3,52,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,onConnect,4,1,1,58,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,write,21,4,1,66,0,io.aiven.connect.jdbc.sink.JdbcDbWriter,io.aiven.connect.jdbc.sink.JdbcDbWriter
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,closeQuietly,3,1,0,89,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,destinationTable,4,1,1,93,0,io.aiven.connect.jdbc.sink.JdbcDbWriter,io.aiven.connect.jdbc.sink.JdbcDbWriter
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcDbWriter,generateTableNameFor,14,4,1,98,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,BufferedRecords,7,1,5,66,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,add,30,5,1,80,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,prepareStatement,15,3,0,121,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,reInitialize,6,1,1,151,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,flush,15,2,0,173,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,processBatch,20,4,2,194,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,verifySuccessfulExecutions,0,7,4,217,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,executeBatch,10,3,0,254,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,executeDeleteBatch,7,2,0,265,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,bindRecords,16,4,0,273,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,isTombstone,3,1,1,293,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,close,12,3,0,298,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,getMultiInsertSql,11,2,0,312,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,0,5,0,335,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,getDeleteSql,3,1,0,378,0,io.aiven.connect.jdbc.sink.BufferedRecords,io.aiven.connect.jdbc.sink.BufferedRecords
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,BufferedRecords,asColumns,3,1,1,384,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,ensureValid,15,3,2,277,0,io.aiven.connect.jdbc.sink.JdbcSinkConfig,io.aiven.connect.jdbc.sink.JdbcSinkConfig
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,JdbcSinkConfig,18,1,1,400,0,io.aiven.connect.jdbc.sink.JdbcSinkConfig,io.aiven.connect.jdbc.sink.JdbcSinkConfig
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,topicToTableMapping,3,1,1,419,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,main,7,1,1,460,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateDeleteEnabled,10,2,1,468,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validatePKModeAgainstPKFields,0,7,1,486,0,io.aiven.connect.jdbc.sink.JdbcSinkConfig,io.aiven.connect.jdbc.sink.JdbcSinkConfig
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateNoPKFields,5,2,2,522,0,,
